Machine_ID,Machine_Type,Failure_Prob,Health_Score,Risk_Tier,Scenario_Name,Maintenance_Start_Hour,Maintenance_Planned,Delay_Hours,Expected_Downtime_Hours,Expected_Maintenance_Cost,Expected_Downtime_Cost,Expected_Production_Loss,Expected_Total_Cost,Decision,Decision_Reason
MCH-184,Conveyor,0.006,99.4,Healthy,Preventive Now,0,1,0,26.15,10998.82,21854.43,9451.31,33118.38,Delay,"Low failure risk (p=0.01); delay saves ₹30,842 with only 25.8h extra expected downtime."
MCH-184,Conveyor,0.006,99.4,Healthy,Delay 72h,72,0,72,0.31,247.1,261.78,113.21,2276.42,Delay,"Low failure risk (p=0.01); delay saves ₹30,842 with only 25.8h extra expected downtime."
MCH-185,Conveyor,0.012,98.8,Healthy,Preventive Now,0,1,0,37.13,9874.05,38300.3,13422.49,48499.02,Delay,"Low failure risk (p=0.01); delay saves ₹44,650 with only 36.2h extra expected downtime."
MCH-185,Conveyor,0.012,98.8,Healthy,Delay 72h,72,0,72,0.89,768.31,915.91,320.98,3848.73,Delay,"Low failure risk (p=0.01); delay saves ₹44,650 with only 36.2h extra expected downtime."
MCH-186,Welding Unit,0.009,99.1,Healthy,Preventive Now,0,1,0,23.46,21756.04,69389.3,6615.37,91751.02,Delay,"Low failure risk (p=0.01); delay saves ₹86,094 with only 23.0h extra expected downtime."
MCH-186,Welding Unit,0.009,99.1,Healthy,Delay 72h,72,0,72,0.42,373.62,1245.64,118.76,5657.08,Delay,"Low failure risk (p=0.01); delay saves ₹86,094 with only 23.0h extra expected downtime."
MCH-187,Lathe,0.988,1.2,Critical,Preventive Now,0,1,0,10.11,23520.51,21144.83,2565.33,64216.47,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹134,467 and 5.3h downtime."
MCH-187,Lathe,0.988,1.2,Critical,Delay 72h,72,0,72,15.41,36113.11,32229.4,3910.12,198683.34,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹134,467 and 5.3h downtime."
MCH-188,Conveyor,0.988,1.2,Critical,Preventive Now,0,1,0,32.8,10119.59,18832.16,11855.78,57689.51,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹196,049 and 17.2h downtime."
MCH-188,Conveyor,0.988,1.2,Critical,Delay 72h,72,0,72,49.99,33449.48,28704.37,18070.83,253738.95,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹196,049 and 17.2h downtime."
MCH-189,CNC Mill,0.006,99.4,Healthy,Preventive Now,0,1,0,33.36,20929.07,38871.0,10503.84,60233.95,Delay,"Low failure risk (p=0.01); delay saves ₹56,692 with only 33.0h extra expected downtime."
MCH-189,CNC Mill,0.006,99.4,Healthy,Delay 72h,72,0,72,0.4,183.42,465.61,125.82,3541.55,Delay,"Low failure risk (p=0.01); delay saves ₹56,692 with only 33.0h extra expected downtime."
MCH-190,CNC Mill,0.009,99.1,Healthy,Preventive Now,0,1,0,20.56,21416.52,21124.12,6472.14,43103.2,Delay,"Low failure risk (p=0.01); delay saves ₹38,681 with only 20.2h extra expected downtime."
MCH-190,CNC Mill,0.009,99.1,Healthy,Delay 72h,72,0,72,0.37,292.6,379.21,116.18,4422.25,Delay,"Low failure risk (p=0.01); delay saves ₹38,681 with only 20.2h extra expected downtime."
MCH-191,Welding Unit,0.018,98.2,Healthy,Preventive Now,0,1,0,37.5,16841.26,43673.78,10573.41,61309.84,Delay,"Low failure risk (p=0.02); delay saves ₹52,868 with only 36.2h extra expected downtime."
MCH-191,Welding Unit,0.018,98.2,Healthy,Delay 72h,72,0,72,1.34,1579.02,1563.81,378.6,8441.5,Delay,"Low failure risk (p=0.02); delay saves ₹52,868 with only 36.2h extra expected downtime."
MCH-192,Welding Unit,0.006,99.4,Healthy,Preventive Now,0,1,0,17.93,18274.32,39534.27,5055.93,58022.1,Delay,"Low failure risk (p=0.01); delay saves ₹55,824 with only 17.7h extra expected downtime."
MCH-192,Welding Unit,0.006,99.4,Healthy,Delay 72h,72,0,72,0.21,301.16,473.56,60.56,2198.1,Delay,"Low failure risk (p=0.01); delay saves ₹55,824 with only 17.7h extra expected downtime."
MCH-193,Welding Unit,0.975,2.5,Critical,Preventive Now,0,1,0,60.62,12073.15,90695.81,17091.13,153126.29,Preventive Now,"High failure risk (p=0.97) makes delay expensive; PM now saves ₹369,803 and 30.8h downtime."
MCH-193,Welding Unit,0.975,2.5,Critical,Delay 72h,72,0,72,91.45,50380.82,136833.14,25785.45,522929.5,Preventive Now,"High failure risk (p=0.97) makes delay expensive; PM now saves ₹369,803 and 30.8h downtime."
MCH-194,Welding Unit,0.006,99.4,Healthy,Preventive Now,0,1,0,21.74,22842.32,11037.14,6129.26,34282.85,Delay,"Low failure risk (p=0.01); delay saves ₹30,991 with only 21.5h extra expected downtime."
MCH-194,Welding Unit,0.006,99.4,Healthy,Delay 72h,72,0,72,0.26,470.26,132.21,73.42,3291.76,Delay,"Low failure risk (p=0.01); delay saves ₹30,991 with only 21.5h extra expected downtime."
MCH-195,Conveyor,0.007,99.3,Healthy,Preventive Now,0,1,0,27.36,22202.16,15435.01,9888.82,37793.78,Delay,"Low failure risk (p=0.01); delay saves ₹35,936 with only 27.0h extra expected downtime."
MCH-195,Conveyor,0.007,99.3,Healthy,Delay 72h,72,0,72,0.38,598.52,215.64,138.15,1858.26,Delay,"Low failure risk (p=0.01); delay saves ₹35,936 with only 27.0h extra expected downtime."
MCH-196,Hydraulic Press,0.01,99.0,Healthy,Preventive Now,0,1,0,34.3,24168.05,38464.88,10654.26,63054.08,Delay,"Low failure risk (p=0.01); delay saves ₹58,729 with only 33.6h extra expected downtime."
MCH-196,Hydraulic Press,0.01,99.0,Healthy,Delay 72h,72,0,72,0.68,750.86,767.0,212.45,4325.53,Delay,"Low failure risk (p=0.01); delay saves ₹58,729 with only 33.6h extra expected downtime."
MCH-197,Conveyor,0.01,99.0,Healthy,Preventive Now,0,1,0,32.2,22787.5,69240.4,11637.95,92179.77,Delay,"Low failure risk (p=0.01); delay saves ₹89,178 with only 31.6h extra expected downtime."
MCH-197,Conveyor,0.01,99.0,Healthy,Delay 72h,72,0,72,0.64,608.95,1380.67,232.06,3002.13,Delay,"Low failure risk (p=0.01); delay saves ₹89,178 with only 31.6h extra expected downtime."
MCH-198,Welding Unit,0.017,98.3,Healthy,Preventive Now,0,1,0,46.94,24012.94,97839.8,13234.07,122998.64,Delay,"Low failure risk (p=0.02); delay saves ₹111,211 with only 45.4h extra expected downtime."
MCH-198,Welding Unit,0.017,98.3,Healthy,Delay 72h,72,0,72,1.59,838.63,3309.67,447.68,11787.66,Delay,"Low failure risk (p=0.02); delay saves ₹111,211 with only 45.4h extra expected downtime."
MCH-199,CNC Mill,0.005,99.5,Healthy,Preventive Now,0,1,0,36.55,20508.82,39621.69,11509.77,60350.87,Delay,"Low failure risk (p=0.01); delay saves ₹58,133 with only 36.2h extra expected downtime."
MCH-199,CNC Mill,0.005,99.5,Healthy,Delay 72h,72,0,72,0.36,353.38,395.62,114.93,2218.07,Delay,"Low failure risk (p=0.01); delay saves ₹58,133 with only 36.2h extra expected downtime."
MCH-200,CNC Mill,0.015,98.5,Healthy,Preventive Now,0,1,0,25.01,21497.33,71227.06,7875.39,93796.72,Delay,"Low failure risk (p=0.01); delay saves ₹83,757 with only 24.3h extra expected downtime."
MCH-200,CNC Mill,0.015,98.5,Healthy,Delay 72h,72,0,72,0.75,763.5,2127.24,235.2,10039.61,Delay,"Low failure risk (p=0.01); delay saves ₹83,757 with only 24.3h extra expected downtime."
MCH-201,Lathe,0.009,99.1,Healthy,Preventive Now,0,1,0,30.78,19191.76,23122.26,7809.41,42656.84,Delay,"Low failure risk (p=0.01); delay saves ₹39,309 with only 30.2h extra expected downtime."
MCH-201,Lathe,0.009,99.1,Healthy,Delay 72h,72,0,72,0.55,647.73,415.08,140.19,3348.3,Delay,"Low failure risk (p=0.01); delay saves ₹39,309 with only 30.2h extra expected downtime."
MCH-202,Hydraulic Press,0.017,98.3,Healthy,Preventive Now,0,1,0,35.68,20103.01,96003.08,11082.4,117161.65,Delay,"Low failure risk (p=0.02); delay saves ₹105,480 with only 34.5h extra expected downtime."
MCH-202,Hydraulic Press,0.017,98.3,Healthy,Delay 72h,72,0,72,1.21,1397.26,3247.54,374.89,11681.86,Delay,"Low failure risk (p=0.02); delay saves ₹105,480 with only 34.5h extra expected downtime."
MCH-203,Welding Unit,0.006,99.4,Healthy,Preventive Now,0,1,0,47.89,8539.68,34368.77,13501.32,43298.1,Delay,"Low failure risk (p=0.01); delay saves ₹39,930 with only 47.3h extra expected downtime."
MCH-203,Welding Unit,0.006,99.4,Healthy,Delay 72h,72,0,72,0.57,359.25,411.68,161.72,3368.59,Delay,"Low failure risk (p=0.01); delay saves ₹39,930 with only 47.3h extra expected downtime."
MCH-204,Lathe,0.986,1.4,Critical,Preventive Now,0,1,0,32.65,24782.73,89505.71,8284.14,185579.27,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹483,102 and 17.0h downtime."
MCH-204,Lathe,0.986,1.4,Critical,Delay 72h,72,0,72,49.69,57196.07,136213.34,12607.14,668681.61,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹483,102 and 17.0h downtime."
MCH-205,CNC Mill,0.018,98.2,Healthy,Preventive Now,0,1,0,34.99,17191.35,32401.61,11016.43,50882.71,Delay,"Low failure risk (p=0.02); delay saves ₹40,321 with only 33.7h extra expected downtime."
MCH-205,CNC Mill,0.018,98.2,Healthy,Delay 72h,72,0,72,1.25,802.82,1160.19,394.46,10561.33,Delay,"Low failure risk (p=0.02); delay saves ₹40,321 with only 33.7h extra expected downtime."
MCH-206,Conveyor,0.015,98.5,Healthy,Preventive Now,0,1,0,18.48,9792.98,10591.57,6680.95,21445.65,Delay,"Low failure risk (p=0.01); delay saves ₹12,711 with only 17.9h extra expected downtime."
MCH-206,Conveyor,0.015,98.5,Healthy,Delay 72h,72,0,72,0.55,1344.03,316.32,199.53,8734.37,Delay,"Low failure risk (p=0.01); delay saves ₹12,711 with only 17.9h extra expected downtime."
MCH-207,CNC Mill,0.981,1.9,Critical,Preventive Now,0,1,0,59.41,14519.33,136516.87,18705.55,204948.0,Preventive Now,"High failure risk (p=0.98) makes delay expensive; PM now saves ₹407,339 and 30.6h downtime."
MCH-207,CNC Mill,0.981,1.9,Critical,Delay 72h,72,0,72,90.06,45931.86,206942.83,28355.32,612286.67,Preventive Now,"High failure risk (p=0.98) makes delay expensive; PM now saves ₹407,339 and 30.6h downtime."
MCH-208,Conveyor,0.005,99.5,Healthy,Preventive Now,0,1,0,25.64,19400.22,71962.89,9267.48,91628.17,Delay,"Low failure risk (p=0.01); delay saves ₹88,793 with only 25.4h extra expected downtime."
MCH-208,Conveyor,0.005,99.5,Healthy,Delay 72h,72,0,72,0.26,349.64,718.55,92.54,2835.29,Delay,"Low failure risk (p=0.01); delay saves ₹88,793 with only 25.4h extra expected downtime."
MCH-209,Hydraulic Press,0.074,92.6,Healthy,Preventive Now,0,1,0,45.59,21524.19,48303.64,14160.12,73495.15,Delay,"Low failure risk (p=0.07); delay saves ₹38,355 with only 39.0h extra expected downtime."
MCH-209,Hydraulic Press,0.074,92.6,Healthy,Delay 72h,72,0,72,6.6,3697.64,6993.68,2050.18,35140.09,Delay,"Low failure risk (p=0.07); delay saves ₹38,355 with only 39.0h extra expected downtime."
MCH-210,CNC Mill,0.01,99.0,Healthy,Preventive Now,0,1,0,36.01,9099.34,99936.49,11337.52,109631.61,Delay,"Low failure risk (p=0.01); delay saves ₹103,161 with only 35.3h extra expected downtime."
MCH-210,CNC Mill,0.01,99.0,Healthy,Delay 72h,72,0,72,0.72,505.94,1992.75,226.07,6470.56,Delay,"Low failure risk (p=0.01); delay saves ₹103,161 with only 35.3h extra expected downtime."
MCH-211,Lathe,0.007,99.3,Healthy,Preventive Now,0,1,0,14.33,19116.63,41780.92,3635.43,61186.08,Delay,"Low failure risk (p=0.01); delay saves ₹58,139 with only 14.1h extra expected downtime."
MCH-211,Lathe,0.007,99.3,Healthy,Delay 72h,72,0,72,0.2,539.73,583.71,50.79,3046.94,Delay,"Low failure risk (p=0.01); delay saves ₹58,139 with only 14.1h extra expected downtime."
MCH-212,Hydraulic Press,0.007,99.3,Healthy,Preventive Now,0,1,0,30.16,12404.6,23480.85,9368.58,36133.35,Delay,"Low failure risk (p=0.01); delay saves ₹33,820 with only 29.7h extra expected downtime."
MCH-212,Hydraulic Press,0.007,99.3,Healthy,Delay 72h,72,0,72,0.42,332.21,328.04,130.89,2312.92,Delay,"Low failure risk (p=0.01); delay saves ₹33,820 with only 29.7h extra expected downtime."
MCH-213,Welding Unit,0.005,99.5,Healthy,Preventive Now,0,1,0,17.83,11198.66,34442.97,5026.18,45754.85,Delay,"Low failure risk (p=0.01); delay saves ₹44,224 with only 17.6h extra expected downtime."
MCH-213,Welding Unit,0.005,99.5,Healthy,Delay 72h,72,0,72,0.18,432.6,343.91,50.19,1531.35,Delay,"Low failure risk (p=0.01); delay saves ₹44,224 with only 17.6h extra expected downtime."
MCH-214,Welding Unit,0.007,99.3,Healthy,Preventive Now,0,1,0,12.43,14463.32,15868.05,3503.48,30684.2,Delay,"Low failure risk (p=0.01); delay saves ₹27,591 with only 12.3h extra expected downtime."
MCH-214,Welding Unit,0.007,99.3,Healthy,Delay 72h,72,0,72,0.17,519.51,221.69,48.95,3093.36,Delay,"Low failure risk (p=0.01); delay saves ₹27,591 with only 12.3h extra expected downtime."
MCH-215,CNC Mill,0.008,99.2,Healthy,Preventive Now,0,1,0,45.21,14598.47,109774.65,14234.44,124875.93,Delay,"Low failure risk (p=0.01); delay saves ₹119,328 with only 44.5h extra expected downtime."
MCH-215,CNC Mill,0.008,99.2,Healthy,Delay 72h,72,0,72,0.72,443.38,1752.19,227.21,5547.62,Delay,"Low failure risk (p=0.01); delay saves ₹119,328 with only 44.5h extra expected downtime."
MCH-216,Welding Unit,0.991,0.9,Critical,Preventive Now,0,1,0,5.71,10147.23,11284.61,1609.39,42634.44,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹185,153 and 3.0h downtime."
MCH-216,Welding Unit,0.991,0.9,Critical,Delay 72h,72,0,72,8.72,69196.15,17240.5,2458.8,227787.31,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹185,153 and 3.0h downtime."
MCH-217,Hydraulic Press,0.946,5.4,Critical,Preventive Now,0,1,0,17.46,22490.15,44354.05,5422.91,97881.9,Preventive Now,"High failure risk (p=0.95) makes delay expensive; PM now saves ₹220,715 and 8.3h downtime."
MCH-217,Hydraulic Press,0.946,5.4,Critical,Delay 72h,72,0,72,25.73,46311.97,65366.77,7992.01,318596.77,Preventive Now,"High failure risk (p=0.95) makes delay expensive; PM now saves ₹220,715 and 8.3h downtime."
MCH-218,Hydraulic Press,0.006,99.4,Healthy,Preventive Now,0,1,0,41.47,19559.68,50121.13,12881.83,70039.75,Delay,"Low failure risk (p=0.01); delay saves ₹66,813 with only 41.0h extra expected downtime."
MCH-218,Hydraulic Press,0.006,99.4,Healthy,Delay 72h,72,0,72,0.5,233.07,600.37,154.3,3226.39,Delay,"Low failure risk (p=0.01); delay saves ₹66,813 with only 41.0h extra expected downtime."
MCH-219,Hydraulic Press,0.005,99.5,Healthy,Preventive Now,0,1,0,34.35,22071.77,44668.91,10669.43,66966.39,Delay,"Low failure risk (p=0.01); delay saves ₹64,855 with only 34.0h extra expected downtime."
MCH-219,Hydraulic Press,0.005,99.5,Healthy,Delay 72h,72,0,72,0.34,160.3,446.02,106.53,2111.08,Delay,"Low failure risk (p=0.01); delay saves ₹64,855 with only 34.0h extra expected downtime."
MCH-220,Hydraulic Press,0.924,7.6,Critical,Preventive Now,0,1,0,17.24,12648.69,33362.45,5355.36,94858.05,Preventive Now,"High failure risk (p=0.92) makes delay expensive; PM now saves ₹353,775 and 7.7h downtime."
MCH-220,Hydraulic Press,0.924,7.6,Critical,Delay 72h,72,0,72,24.95,74714.79,48272.63,7748.76,448633.51,Preventive Now,"High failure risk (p=0.92) makes delay expensive; PM now saves ₹353,775 and 7.7h downtime."
MCH-221,Lathe,0.006,99.4,Healthy,Preventive Now,0,1,0,10.72,12955.42,6935.68,2719.4,20272.78,Delay,"Low failure risk (p=0.01); delay saves ₹17,117 with only 10.6h extra expected downtime."
MCH-221,Lathe,0.006,99.4,Healthy,Delay 72h,72,0,72,0.13,527.94,83.08,32.57,3155.52,Delay,"Low failure risk (p=0.01); delay saves ₹17,117 with only 10.6h extra expected downtime."
MCH-222,Lathe,0.968,3.2,Critical,Preventive Now,0,1,0,46.97,20185.03,133212.27,11916.12,180989.46,Preventive Now,"High failure risk (p=0.97) makes delay expensive; PM now saves ₹281,114 and 23.5h downtime."
MCH-222,Lathe,0.968,3.2,Critical,Delay 72h,72,0,72,70.47,78295.91,199859.69,17877.87,462103.37,Preventive Now,"High failure risk (p=0.97) makes delay expensive; PM now saves ₹281,114 and 23.5h downtime."
MCH-223,Conveyor,0.987,1.3,Critical,Preventive Now,0,1,0,22.29,23693.68,58896.78,8058.19,140471.82,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹410,673 and 11.7h downtime."
MCH-223,Conveyor,0.987,1.3,Critical,Delay 72h,72,0,72,33.95,75567.01,89701.6,12272.87,551144.34,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹410,673 and 11.7h downtime."
MCH-224,Lathe,0.005,99.5,Healthy,Preventive Now,0,1,0,21.33,21855.21,19155.66,5411.77,41092.34,Delay,"Low failure risk (p=0.01); delay saves ₹39,934 with only 21.1h extra expected downtime."
MCH-224,Lathe,0.005,99.5,Healthy,Delay 72h,72,0,72,0.21,423.71,191.27,54.04,1158.11,Delay,"Low failure risk (p=0.01); delay saves ₹39,934 with only 21.1h extra expected downtime."
MCH-225,CNC Mill,0.987,1.3,Critical,Preventive Now,0,1,0,9.33,15181.44,12791.92,2938.28,65954.86,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹264,384 and 4.9h downtime."
MCH-225,CNC Mill,0.987,1.3,Critical,Delay 72h,72,0,72,14.21,57646.03,19482.48,4475.1,330338.51,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹264,384 and 4.9h downtime."
MCH-226,Lathe,0.984,1.6,Critical,Preventive Now,0,1,0,36.4,20354.83,102185.12,9233.2,178693.41,Preventive Now,"High failure risk (p=0.98) makes delay expensive; PM now saves ₹397,120 and 18.9h downtime."
MCH-226,Lathe,0.984,1.6,Critical,Delay 72h,72,0,72,55.3,46190.77,155265.84,14029.44,575812.99,Preventive Now,"High failure risk (p=0.98) makes delay expensive; PM now saves ₹397,120 and 18.9h downtime."
MCH-227,CNC Mill,0.016,98.4,Healthy,Preventive Now,0,1,0,6.43,9654.43,15936.55,2024.8,26662.2,Delay,"Low failure risk (p=0.02); delay saves ₹18,223 with only 6.2h extra expected downtime."
MCH-227,CNC Mill,0.016,98.4,Healthy,Delay 72h,72,0,72,0.2,790.48,507.53,64.48,8439.49,Delay,"Low failure risk (p=0.02); delay saves ₹18,223 with only 6.2h extra expected downtime."
MCH-228,Welding Unit,0.011,98.9,Healthy,Preventive Now,0,1,0,23.48,23887.78,50160.96,6619.33,74594.66,Delay,"Low failure risk (p=0.01); delay saves ₹69,325 with only 23.0h extra expected downtime."
MCH-228,Welding Unit,0.011,98.9,Healthy,Delay 72h,72,0,72,0.51,530.69,1099.91,145.15,5270.09,Delay,"Low failure risk (p=0.01); delay saves ₹69,325 with only 23.0h extra expected downtime."
MCH-229,Lathe,0.006,99.4,Healthy,Preventive Now,0,1,0,12.62,16201.51,12930.93,3202.29,29512.0,Delay,"Low failure risk (p=0.01); delay saves ₹26,324 with only 12.5h extra expected downtime."
MCH-229,Lathe,0.006,99.4,Healthy,Delay 72h,72,0,72,0.15,503.0,154.89,38.36,3188.35,Delay,"Low failure risk (p=0.01); delay saves ₹26,324 with only 12.5h extra expected downtime."
MCH-230,Hydraulic Press,0.005,99.5,Healthy,Preventive Now,0,1,0,38.66,19071.05,102070.39,12007.0,121247.02,Delay,"Low failure risk (p=0.01); delay saves ₹119,265 with only 38.3h extra expected downtime."
MCH-230,Hydraulic Press,0.005,99.5,Healthy,Delay 72h,72,0,72,0.39,258.67,1019.18,119.89,1981.74,Delay,"Low failure risk (p=0.01); delay saves ₹119,265 with only 38.3h extra expected downtime."
MCH-231,CNC Mill,0.986,1.4,Critical,Preventive Now,0,1,0,14.77,22593.32,43677.47,4651.21,121256.77,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹363,644 and 7.7h downtime."
MCH-231,CNC Mill,0.986,1.4,Critical,Delay 72h,72,0,72,22.48,51857.04,66470.11,7078.39,484900.36,Preventive Now,"High failure risk (p=0.99) makes delay expensive; PM now saves ₹363,644 and 7.7h downtime."
MCH-232,Lathe,0.006,99.4,Healthy,Preventive Now,0,1,0,9.22,8957.64,15527.05,2338.18,24914.91,Delay,"Low failure risk (p=0.01); delay saves ₹21,553 with only 9.1h extra expected downtime."
MCH-232,Lathe,0.006,99.4,Healthy,Delay 72h,72,0,72,0.11,308.01,185.99,28.01,3362.15,Delay,"Low failure risk (p=0.01); delay saves ₹21,553 with only 9.1h extra expected downtime."
MCH-233,Lathe,0.005,99.5,Healthy,Preventive Now,0,1,0,35.85,16762.4,56811.98,9095.84,73693.95,Delay,"Low failure risk (p=0.01); delay saves ₹72,078 with only 35.5h extra expected downtime."
MCH-233,Lathe,0.005,99.5,Healthy,Delay 72h,72,0,72,0.36,251.55,567.27,90.82,1615.95,Delay,"Low failure risk (p=0.01); delay saves ₹72,078 with only 35.5h extra expected downtime."
MCH-234,Conveyor,0.006,99.4,Healthy,Preventive Now,0,1,0,30.25,12165.02,45127.71,10936.0,57491.69,Delay,"Low failure risk (p=0.01); delay saves ₹55,402 with only 29.9h extra expected downtime."
MCH-234,Conveyor,0.006,99.4,Healthy,Delay 72h,72,0,72,0.36,222.77,540.56,131.0,2089.78,Delay,"Low failure risk (p=0.01); delay saves ₹55,402 with only 29.9h extra expected downtime."
